"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 17 09:14:52 GMT 2024","Sun Nov 17 09:14:52 GMT 2024","266","Waiting","","","","","cy.wait() - wait for a specific route",""
"passed","Sun Nov 17 09:14:27 GMT 2024","Sun Nov 17 09:14:27 GMT 2024","111","Traversal","","","","",".find() - get descendant DOM elements of the selector",""
"passed","Sun Nov 17 09:14:48 GMT 2024","Sun Nov 17 09:14:52 GMT 2024","4413","Waiting","","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Nov 17 09:14:07 GMT 2024","Sun Nov 17 09:14:07 GMT 2024","258","Querying","","","","","cy.get() - query DOM elements",""
"passed","Sun Nov 17 09:14:00 GMT 2024","Sun Nov 17 09:14:00 GMT 2024","224","Network Requests","","","","","cy.request() with query parameters",""
"passed","Sun Nov 17 09:12:53 GMT 2024","Sun Nov 17 09:12:54 GMT 2024","404","Actions","","","","",".submit() - submit a form",""
"passed","Sun Nov 17 09:14:07 GMT 2024","Sun Nov 17 09:14:07 GMT 2024","95","Querying","","","","",".within() - query DOM elements within a specific element",""
"passed","Sun Nov 17 09:13:06 GMT 2024","Sun Nov 17 09:13:06 GMT 2024","363","Aliasing","","","","",".as() - alias a DOM element for later use",""
"passed","Sun Nov 17 09:14:01 GMT 2024","Sun Nov 17 09:14:01 GMT 2024","415","Network Requests","","","","","cy.request() - save response in the shared test context",""
"passed","Sun Nov 17 09:14:16 GMT 2024","Sun Nov 17 09:14:16 GMT 2024","91","Spies, Stubs, and Clock","","","","","cy.stub() - create a stub and/or replace a function with stub",""
"passed","Sun Nov 17 09:13:20 GMT 2024","Sun Nov 17 09:13:20 GMT 2024","90","Connectors","","","","",".spread() - spread an array as individual args to callback function",""
"passed","Sun Nov 17 09:14:22 GMT 2024","Sun Nov 17 09:14:22 GMT 2024","164","Local Storage / Session Storage","","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Sun Nov 17 09:13:19 GMT 2024","Sun Nov 17 09:13:20 GMT 2024","217","Connectors","","","","",".each() - iterate over an array of elements",""
"passed","Sun Nov 17 09:13:48 GMT 2024","Sun Nov 17 09:13:48 GMT 2024","94","Misc","","","","","cy.wrap() - wrap an object",""
"passed","Sun Nov 17 09:14:28 GMT 2024","Sun Nov 17 09:14:28 GMT 2024","104","Traversal","","","","",".next() - get next sibling DOM element",""
"passed","Sun Nov 17 09:13:55 GMT 2024","Sun Nov 17 09:13:55 GMT 2024","332","Navigation","","","","","cy.visit() - visit a remote url",""
"passed","Sun Nov 17 09:14:21 GMT 2024","Sun Nov 17 09:14:22 GMT 2024","162","Local Storage / Session Storage","","","","","cy.clearAllLocalStorage() - clear all data in localStorage for all origins",""
"passed","Sun Nov 17 09:12:56 GMT 2024","Sun Nov 17 09:12:56 GMT 2024","209","Actions","","","","",".rightclick() - right click on a DOM element",""
"passed","Sun Nov 17 09:12:59 GMT 2024","Sun Nov 17 09:12:59 GMT 2024","186","Actions","","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sun Nov 17 09:13:26 GMT 2024","Sun Nov 17 09:13:26 GMT 2024","291","Cookies","","","","","cy.clearCookie() - clear a browser cookie",""
"passed","Sun Nov 17 09:13:20 GMT 2024","Sun Nov 17 09:13:20 GMT 2024","95","Connectors",".then()","","","","yields the returned value to the next command",""
"passed","Sun Nov 17 09:12:56 GMT 2024","Sun Nov 17 09:12:57 GMT 2024","783","Actions","","","","",".check() - check a checkbox or radio element",""
"passed","Sun Nov 17 09:13:13 GMT 2024","Sun Nov 17 09:13:15 GMT 2024","1591","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sun Nov 17 09:14:13 GMT 2024","Sun Nov 17 09:14:13 GMT 2024","236","Spies, Stubs, and Clock","","","","","cy.spy() - wrap a method in a spy",""
"passed","Sun Nov 17 09:14:28 GMT 2024","Sun Nov 17 09:14:28 GMT 2024","105","Traversal","","","","",".nextAll() - get all next sibling DOM elements",""
"passed","Sun Nov 17 09:13:31 GMT 2024","Sun Nov 17 09:13:31 GMT 2024","91","Cypress APIs","Cypress.arch","","","","Get CPU architecture name of underlying OS",""
"passed","Sun Nov 17 09:14:57 GMT 2024","Sun Nov 17 09:14:57 GMT 2024","186","Window","","","","","cy.window() - get the global window object",""
"passed","Sun Nov 17 09:14:21 GMT 2024","Sun Nov 17 09:14:21 GMT 2024","469","Local Storage / Session Storage","","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Sun Nov 17 09:14:16 GMT 2024","Sun Nov 17 09:14:16 GMT 2024","241","Spies, Stubs, and Clock","","","","","cy.tick() - move time in the browser",""
"passed","Sun Nov 17 09:13:54 GMT 2024","Sun Nov 17 09:13:54 GMT 2024","410","Navigation","","","","","cy.reload() - reload the page",""
"passed","Sun Nov 17 09:12:52 GMT 2024","Sun Nov 17 09:12:52 GMT 2024","409","Actions","","","","",".blur() - blur off a DOM element",""
"passed","Sun Nov 17 09:14:28 GMT 2024","Sun Nov 17 09:14:28 GMT 2024","99","Traversal","","","","",".nextUntil() - get next sibling DOM elements until next el",""
"passed","Sun Nov 17 09:13:13 GMT 2024","Sun Nov 17 09:13:13 GMT 2024","101","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sun Nov 17 09:14:29 GMT 2024","Sun Nov 17 09:14:29 GMT 2024","104","Traversal","","","","",".parents() - get parent DOM elements from DOM elements",""
"passed","Sun Nov 17 09:13:26 GMT 2024","Sun Nov 17 09:13:26 GMT 2024","120","Cookies","","","","","cy.clearAllCookies() - clear all browser cookies",""
"passed","Sun Nov 17 09:13:20 GMT 2024","Sun Nov 17 09:13:20 GMT 2024","89","Connectors",".then()","","","","yields the original subject without return",""
"passed","Sun Nov 17 09:13:49 GMT 2024","Sun Nov 17 09:13:49 GMT 2024","90","Misc","Cypress.Screenshot","","","","Cypress.Screenshot.defaults() - change default config of screenshots",""
"passed","Sun Nov 17 09:14:34 GMT 2024","Sun Nov 17 09:14:34 GMT 2024","363","Utilities","","","","","Cypress._ - call a lodash method",""
"passed","Sun Nov 17 09:12:42 GMT 2024","Sun Nov 17 09:12:42 GMT 2024","264","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun Nov 17 09:14:29 GMT 2024","Sun Nov 17 09:14:29 GMT 2024","103","Traversal","","","","",".siblings() - get all sibling DOM elements",""
"passed","Sun Nov 17 09:14:07 GMT 2024","Sun Nov 17 09:14:07 GMT 2024","122","Querying","","","","","cy.contains() - query DOM elements with matching content",""
"passed","Sun Nov 17 09:13:47 GMT 2024","Sun Nov 17 09:13:47 GMT 2024","744","Misc","","","","","cy.exec() - execute a system command",""
"passed","Sun Nov 17 09:14:41 GMT 2024","Sun Nov 17 09:14:43 GMT 2024","2743","Viewport","","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Nov 17 09:13:20 GMT 2024","Sun Nov 17 09:13:20 GMT 2024","97","Connectors",".then()","","","","invokes a callback function with the current subject",""
"passed","Sun Nov 17 09:12:40 GMT 2024","Sun Nov 17 09:12:41 GMT 2024","610","example to-do app","","","","","displays two todo items by default",""
"passed","Sun Nov 17 09:12:54 GMT 2024","Sun Nov 17 09:12:55 GMT 2024","1849","Actions","","","","",".click() - click on a DOM element",""
"passed","Sun Nov 17 09:12:41 GMT 2024","Sun Nov 17 09:12:42 GMT 2024","436","example to-do app","","","","","can add new todo items",""
"passed","Sun Nov 17 09:14:16 GMT 2024","Sun Nov 17 09:14:16 GMT 2024","14","Spies, Stubs, and Clock","","","","","cy.stub() matches depending on arguments",""
"passed","Sun Nov 17 09:12:42 GMT 2024","Sun Nov 17 09:12:43 GMT 2024","250","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sun Nov 17 09:14:29 GMT 2024","Sun Nov 17 09:14:29 GMT 2024","106","Traversal","","","","",".prev() - get previous sibling DOM element",""
"passed","Sun Nov 17 09:14:34 GMT 2024","Sun Nov 17 09:14:35 GMT 2024","173","Utilities","","","","","Cypress.$ - call a jQuery method",""
"passed","Sun Nov 17 09:14:27 GMT 2024","Sun Nov 17 09:14:27 GMT 2024","103","Traversal","","","","",".first() - get first DOM element",""
"passed","Sun Nov 17 09:13:31 GMT 2024","Sun Nov 17 09:13:31 GMT 2024","214","Cypress APIs","Cypress.Commands","","","",".add() - create a custom command",""
"passed","Sun Nov 17 09:14:57 GMT 2024","Sun Nov 17 09:14:57 GMT 2024","91","Window","","","","","cy.document() - get the document object",""
"passed","Sun Nov 17 09:14:27 GMT 2024","Sun Nov 17 09:14:27 GMT 2024","111","Traversal","","","","",".closest() - get closest ancestor DOM element",""
"passed","Sun Nov 17 09:13:42 GMT 2024","Sun Nov 17 09:13:42 GMT 2024","195","Location","","","","","cy.hash() - get the current URL hash",""
"passed","Sun Nov 17 09:14:00 GMT 2024","Sun Nov 17 09:14:00 GMT 2024","312","Network Requests","","","","","cy.request() - verify response using BDD syntax",""
"passed","Sun Nov 17 09:13:26 GMT 2024","Sun Nov 17 09:13:26 GMT 2024","179","Cookies","","","","","cy.clearCookies() - clear browser cookies for the current domain",""
"passed","Sun Nov 17 09:14:35 GMT 2024","Sun Nov 17 09:14:36 GMT 2024","1086","Utilities","","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Sun Nov 17 09:14:27 GMT 2024","Sun Nov 17 09:14:27 GMT 2024","105","Traversal","","","","",".eq() - get a DOM element at a specific index",""
"passed","Sun Nov 17 09:13:42 GMT 2024","Sun Nov 17 09:13:42 GMT 2024","91","Location","","","","","cy.location() - get window.location",""
"passed","Sun Nov 17 09:13:37 GMT 2024","Sun Nov 17 09:13:37 GMT 2024","244","Files","","","","","cy.writeFile() - write to a file",""
"passed","Sun Nov 17 09:14:16 GMT 2024","Sun Nov 17 09:14:16 GMT 2024","19","Spies, Stubs, and Clock","","","","","matches call arguments using Sinon matchers",""
